"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Date
Mexico,"2,295,435","+4,189","211,213 ",+401,"1,820,959","+3,093","263,263","4,798","17,657","1,625","6,355,381","48,888","129,998,266 ",2021-04-16
Iran,"2,194,133","+25,261","66,008 ",+328,"1,761,497","+12,456","366,628","4,652","25,863",778,"14,165,771","166,975","84,837,813 ",2021-04-16
Ukraine,"1,921,244","+17,479","39,096 ",+438,"1,465,820","+12,054","416,328",177,"44,140",898,"8,869,518","203,776","43,525,906 ",2021-04-16
Peru,"1,681,063",,"56,149 ",,"1,602,034",,"22,880","2,603","50,433","1,685","10,226,394","306,798","33,332,642 ",2021-04-16
Czechia,"1,597,103","+3,238","28,317 ",+38,"1,485,924",+237,"82,862","1,016","148,919","2,640","15,332,422","1,429,642","10,724,658 ",2021-04-16
Indonesia,"1,594,722","+5,363","43,196 ",+123,"1,444,229","+5,975","107,297",,"5,782",157,"13,732,975","49,793","275,798,600 ",2021-04-16
South Africa,"1,562,931",,"53,571 ",,"1,488,060",,"21,300",546,"26,094",894,"10,259,664","171,290","59,896,382 ",2021-04-16
Netherlands,"1,387,043","+8,898","16,873 ",+12,"1,156,626","+5,910","213,544",775,"80,807",983,"11,292,587","657,893","17,164,784 ",2021-04-16
Chile,"1,109,311","+7,613","24,923 ",+157,"1,037,539","+4,350","46,849","3,277","57,640","1,295","12,206,029","634,232","19,245,367 ",2021-04-16
Canada,"1,103,067","+6,351","23,532 ",+32,"994,822","+4,748","84,713","1,089","29,026",619,"29,497,034","776,184","38,002,618 ",2021-04-16
Romania,"1,023,565","+3,264","25,937 ",+137,"930,942","+5,547","66,686","1,493","53,489","1,355","7,847,540","410,090","19,136,146 ",2021-04-16
Iraq,"964,435","+7,561","14,915 ",+30,"843,851","+6,515","105,669",494,"23,564",364,"8,732,638","213,361","40,928,986 ",2021-04-16
Belgium,"939,309","+3,993","23,636 ",+33,"789,423","+3,128","126,250",941,"80,770","2,032","11,864,005","1,020,174","11,629,388 ",2021-04-16
Philippines,"914,971","+10,726","15,738 ",+145,"705,757",+650,"193,476",750,"8,263",142,"10,977,922","99,144","110,727,033 ",2021-04-16
Sweden,"900,138",,"13,788 ",+36,"724,684","+6,406","161,666",391,"88,693","1,359","7,847,033","773,192","10,148,878 ",2021-04-16
Israel,"836,726",+20,"6,315 ",+1,"827,555",+108,"2,856",205,"90,972",687,"13,929,118","1,514,431","9,197,590 ",2021-04-16
Portugal,"829,911",+553,"16,937 ",+4,"787,607",+596,"25,367",101,"81,578","1,665","9,645,758","948,153","10,173,212 ",2021-04-16
Pakistan,"745,182","+5,364","15,982 ",+110,"650,775","+4,123","78,425","4,302","3,323",71,"11,007,252","49,084","224,253,902 ",2021-04-16
Hungary,"742,198","+5,216","24,762 ",+241,"445,920","+5,422","271,516","1,117","76,984","2,568","5,065,759","525,441","9,640,967 ",2021-04-16
Bangladesh,"711,779","+4,417","10,182 ",+101,"602,908","+5,694","98,689",,"4,288",61,"5,134,478","30,934","165,980,237 ",2021-04-16
Jordan,"681,870","+2,732","8,117 ",+60,"625,912","+4,042","47,841",729,"66,312",789,"6,448,333","627,097","10,282,825 ",2021-04-16
Serbia,"657,716","+2,846","5,920 ",+39,"579,625","+3,854","72,171",239,"75,517",680,"3,661,150","420,361","8,709,547 ",2021-04-16
Switzerland,"632,399","+2,205","10,499 ",+1,"566,679","+1,829","55,221",222,"72,652","1,206","6,538,153","751,126","8,704,466 ",2021-04-16
Austria,"589,299","+2,416","9,843 ",+30,"550,470","+2,866","28,986",558,"65,138","1,088","28,298,620","3,127,994","9,046,892 ",2021-04-16
Japan,"520,745","+4,576","9,538 ",+39,"475,574","+2,184","35,633",670,"4,127",76,"10,754,285","85,236","126,170,451 ",2021-04-16
Morocco,"504,847",+587,"8,934 ",+7,"490,921",+555,"4,992",243,"13,551",240,"6,137,435","164,743","37,254,502 ",2021-04-16
Lebanon,"504,800",,"6,809 ",,"416,624",,"81,367",795,"74,221","1,001","3,778,035","555,489","6,801,277 ",2021-04-16
UAE,"493,266","+1,843","1,547 ",+2,"476,518","+1,506","15,201",,"49,404",155,"41,349,068","4,141,393","9,984,338 ",2021-04-16
Saudi Arabia,"403,106",+964,"6,801 ",+10,"387,020",+918,"9,285","1,034","11,439",193,"16,072,606","456,097","35,239,473 ",2021-04-16
Bulgaria,"382,761",,"14,979 ",,"300,391",,"67,391",811,"55,416","2,169","2,333,971","337,912","6,907,046 ",2021-04-16
Slovakia,"374,586",+636,"10,970 ",+93,"255,300",,"108,316",452,"68,584","2,009","2,473,314","452,844","5,461,730 ",2021-04-16
Malaysia,"370,528","+2,551","1,365 ",+2,"350,563","+1,524","18,600",227,"11,334",42,"8,472,685","259,168","32,691,886 ",2021-04-16
Panama,"359,830",,"6,183 ",,"349,718",,"3,929",105,"82,377","1,415","2,272,867","520,335","4,368,082 ",2021-04-16
Ecuador,"355,431",,"17,489 ",,"298,604",,"39,338",601,"19,908",980,"1,215,898","68,105","17,853,392 ",2021-04-16
Belarus,"341,539","+1,516","2,403 ",+10,"331,972","+1,489","7,164",,"36,154",254,"5,627,834","595,735","9,446,869 ",2021-04-16
Greece,"311,033","+3,027","9,330 ",+91,"264,324",,"37,379",824,"29,957",899,"7,379,458","710,739","10,382,792 ",2021-04-16
Croatia,"303,598","+2,698","6,486 ",+44,"281,059","+1,908","16,053",186,"74,316","1,588","1,683,651","412,130","4,085,238 ",2021-04-16
Azerbaijan,"294,211",,"4,045 ",,"257,942",,"32,224",,"28,813",396,"3,068,679","300,524","10,211,103 ",2021-04-16
Georgia,"293,321","+1,077","3,916 ",+8,"279,831",+442,"9,574",,"73,641",983,"3,822,921","959,781","3,983,117 ",2021-04-16
Bolivia,"286,114",+823,"12,603 ",+84,"235,495",+899,"38,016",71,"24,251","1,068","1,027,781","87,114","11,798,112 ",2021-04-16
Nepal,"282,890",+836,"3,070 ",+4,"274,812",+208,"5,008",,"9,574",104,"2,335,084","79,027","29,547,776 ",2021-04-16
Kazakhstan,"281,351","+2,656","3,333 ",+27,"241,625","+2,177","36,393",221,"14,844",176,"9,464,077","499,337","18,953,268 ",2021-04-16
Tunisia,"279,376",,"9,553 ",,"231,285",,"38,538",450,"23,446",802,"1,207,304","101,319","11,915,894 ",2021-04-16
Palestine,"278,135","+1,728","2,955 ",+18,"243,522","+2,179","31,658",172,"53,547",569,"1,670,034","321,519","5,194,206 ",2021-04-16
Dominican Republic,"260,133",+494,"3,410 ",+5,"218,010",+397,"38,713",152,"23,792",312,"1,363,804","124,736","10,933,492 ",2021-04-16
Kuwait,"253,066",,"1,428 ",,"236,384",,"15,254",244,"58,578",331,"2,195,787","508,265","4,320,165 ",2021-04-16
Moldova,"244,866",+689,"5,521 ",+28,"228,766","+1,197","10,579",282,"60,813","1,371","927,765","230,412","4,026,555 ",2021-04-16
Paraguay,"244,528",,"5,110 ",,"200,259",,"39,159",504,"33,956",710,"1,001,158","139,023","7,201,405 ",2021-04-16
Ireland,"242,402",,"4,820 ",,"223,395",+544,"14,187",51,"48,664",968,"4,256,930","854,606","4,981,160 ",2021-04-16
Denmark,"241,007",+677,"2,452 ",+3,"230,084",+712,"8,471",36,"41,494",422,"31,227,788","5,376,419","5,808,288 ",2021-04-16
Ethiopia,"236,554",,"3,285 ",,"175,879",,"57,390","1,031","2,019",28,"2,478,471","21,149","117,190,341 ",2021-04-16
Lithuania,"231,601","+1,088","3,739 ",+7,"209,538",+648,"18,324",167,"86,028","1,389","2,572,328","955,486","2,692,167 ",2021-04-16
Slovenia,"230,826",+860,"4,147 ",+5,"213,980","+1,165","12,699",154,"111,019","1,995","1,123,769","540,491","2,079,164 ",2021-04-16
Costa Rica,"227,533",,"3,065 ",,"196,752",,"27,716",236,"44,347",597,"889,922","173,449","5,130,727 ",2021-04-16
Egypt,"213,798",,"12,611 ",,"161,470",,"39,717",90,"2,059",121,"2,677,262","25,781","103,847,468 ",2021-04-16
Guatemala,"208,694",,"7,120 ",,"188,695",,"12,879",5,"11,482",392,"1,139,962","62,720","18,175,404 ",2021-04-16
Armenia,"207,103",+961,"3,835 ",+18,"186,200","+1,075","17,068",,"69,788","1,292","926,293","312,134","2,967,613 ",2021-04-16
Honduras,"198,975",+761,"4,929 ",+24,"76,214",+84,"117,832",576,"19,841",492,"553,262","55,170","10,028,249 ",2021-04-16
Qatar,"194,930",+978,367 ,+10,"172,598",+613,"21,965",481,"69,424",131,"1,830,688","652,000","2,807,805 ",2021-04-16
Bosnia and Herzegovina,"188,994","+1,279","7,788 ",+86,"145,863",+931,"35,343",,"57,891","2,386","862,452","264,177","3,264,674 ",2021-04-16
Venezuela,"179,365",,"1,853 ",,"161,820",,"15,692",263,"6,322",65,"3,359,014","118,391","28,372,266 ",2021-04-16
Oman,"176,668",,"1,821 ",,"156,845",,"18,002",267,"33,921",350,"1,550,000","297,610","5,208,154 ",2021-04-16
Libya,"171,131",+573,"2,882 ",+9,"156,344",+632,"11,905",,"24,642",415,"926,632","133,430","6,944,698 ",2021-04-16
Nigeria,"164,080",,"2,061 ",,"154,285",,"7,734",11,781,10,"1,838,174","8,748","210,134,738 ",2021-04-16
Bahrain,"160,934",,574 ,,"149,159",,"11,201",89,"92,087",328,"3,852,868","2,204,631","1,747,625 ",2021-04-16
Uruguay,"156,499",,"1,726 ",,"122,637",,"32,136",508,"44,929",496,"1,594,213","457,683","3,483,224 ",2021-04-16
Kenya,"150,260","+1,041","2,443 ",+19,"99,580",,"48,237",260,"2,747",45,"1,592,484","29,114","54,698,558 ",2021-04-16
North Macedonia,"145,909",+908,"4,388 ",+31,"121,439",+732,"20,082",124,"70,037","2,106","684,888","328,751","2,083,306 ",2021-04-16
Myanmar,"142,617",+7,"3,206 ",,"131,884",+5,"7,527",,"2,607",59,"2,557,724","46,762","54,697,119 ",2021-04-16
Albania,"129,128",,"2,335 ",,"100,013",,"26,780",18,"44,909",812,"595,392","207,070","2,875,315 ",2021-04-16
Algeria,"119,142",,"3,144 ",,"83,048",,"32,950",16,"2,679",71,"230,861","5,191","44,471,990 ",2021-04-16
Estonia,"116,678",+478,"1,070 ",+6,"100,176","+1,080","15,432",61,"87,910",806,"1,219,466","918,799","1,327,239 ",2021-04-16
S. Korea,"112,789",+672,"1,790 ",+2,"103,062",+549,"7,937",111,"2,198",35,"8,333,332","162,430","51,304,013 ",2021-04-16
Latvia,"110,343",+612,"2,042 ",+12,"101,088",,"7,213",94,"59,017","1,092","2,102,496","1,124,525","1,869,675 ",2021-04-16
Norway,"106,522",+620,707 ,,"88,952",,"16,863",53,"19,529",130,"4,967,185","910,638","5,454,619 ",2021-04-16
Sri Lanka,"96,186",+237,615 ,+7,"92,611",+303,"2,960",,"4,477",29,"2,374,627","110,530","21,484,036 ",2021-04-16
Montenegro,"95,205",+163,"1,421 ",+9,"90,295",+330,"3,489",69,"151,569","2,262","358,381","570,553","628,129 ",2021-04-16
Ghana,"91,545",,766 ,,"89,400",,"1,379",8,"2,899",24,"1,039,284","32,909","31,580,972 ",2021-04-16
Cuba,"91,448","+1,040",500 ,+9,"86,142","+1,021","4,806",73,"8,078",44,"3,320,626","293,312","11,321,156 ",2021-04-16
Kyrgyzstan,"91,374",+230,"1,544 ",+4,"86,621",+130,"3,209",25,"13,826",234,"923,177","139,692","6,608,658 ",2021-04-16
Zambia,"90,750",+218,"1,233 ",+3,"88,414",+131,"1,103",55,"4,831",66,"1,335,176","71,073","18,785,992 ",2021-04-16
Uzbekistan,"86,022",+292,635 ,+1,"83,649",+187,"1,738",23,"2,541",19,"1,377,915","40,706","33,850,137 ",2021-04-16
Finland,"83,633",+380,887 ,+2,"46,000",,"36,746",34,"15,076",160,"4,242,720","764,797","5,547,512 ",2021-04-16
Mozambique,"69,002",,794 ,,"61,112",,"7,096",68,"2,160",25,"500,757","15,678","31,939,216 ",2021-04-16
El Salvador,"67,099",,"2,068 ",+8,"63,471",,"1,560",55,"10,304",318,"881,245","135,326","6,512,000 ",2021-04-16
Luxembourg,"64,746",+197,785 ,,"60,627",+64,"3,334",30,"102,128","1,238","2,548,684","4,020,197","633,970 ",2021-04-16
Cameroon,"61,731",,919 ,,"56,926",,"3,886",385,"2,281",34,"1,257,949","46,483","27,062,544 ",2021-04-16
Singapore,"60,769",+34,30 ,,"60,446",+29,293,2,"10,323",5,"9,036,706","1,535,140","5,886,569 ",2021-04-16
Afghanistan,"57,721",+109,"2,539  ",+4,"52,105",+22,"3,077","1,124","1,457",64,"379,923","9,590","39,614,554 ",2021-04-16
Cyprus,"53,944",,283 ,,"39,061",,"14,600",64,"44,425",233,"4,153,863","3,420,842","1,214,281 ",2021-04-16
Namibia,"46,330",+145,599 ,+3,"44,392",+70,"1,339",27,"17,978",232,"368,930","143,163","2,576,989 ",2021-04-16
Ivory Coast,"45,444",,273 ,,"44,925",,246,,"1,690",10,"557,294","20,726","26,889,052 ",2021-04-16
Botswana,"44,075",,671 ,,"39,493",,"3,911",1,"18,450",281,"969,789","405,969","2,388,828 ",2021-04-16
Jamaica,"43,240",,697 ,,"19,369",,"23,174",32,"14,552",235,"310,238","104,410","2,971,357 ",2021-04-16
Uganda,"41,310",+47,338 ,,"40,898",,74,24,881,7,"980,790","20,927","46,867,258 ",2021-04-16
Senegal,"39,664",+58,"1,087 ",+2,"38,410",+67,167,16,"2,321",64,"460,888","26,970","17,088,723 ",2021-04-16
Thailand,"39,038","+1,585",97 ,,"28,480",+97,"10,461",1,558,1,"8,124,896","116,173","69,938,149 ",2021-04-16
Zimbabwe,"37,422",,"1,550 ",,"34,961",,911,12,"2,489",103,"399,343","26,565","15,032,836 ",2021-04-16
Malawi,"33,902",,"1,134 ",,"31,691",,"1,077",20,"1,737",58,"225,903","11,575","19,516,315 ",2021-04-16
Sudan,"31,790",,"2,208 ",,"25,539",,"4,043",,712,49,"232,965","5,218","44,650,323 ",2021-04-16
Madagascar,"31,039",+832,531 ,+4,"25,193",+300,"5,315",294,"1,099",19,"163,276","5,780","28,247,452 ",2021-04-16
Malta,"29,860",+27,405 ,+2,"28,872",+30,583,,"67,485",915,"842,208","1,903,420","442,471 ",2021-04-16
Australia,"29,483",+14,910 ,,"26,385",,"2,188",,"1,146",35,"16,299,142","633,407","25,732,506 ",2021-04-16
DRC,"28,859",+90,745 ,,"25,841",,"2,273",,315,8,"144,185","1,573","91,685,378 ",2021-04-16
Maldives,"25,939",,68 ,+1,"23,242",,"2,629",82,"47,333",124,"679,091","1,239,192","548,011 ",2021-04-16
Angola,"23,951",,557 ,,"22,175",,"1,219",20,711,17,"445,121","13,223","33,663,530 ",2021-04-16
Rwanda,"23,744",,321 ,,"21,805",,"1,618",8,"1,798",24,"1,243,409","94,174","13,203,279 ",2021-04-16
Gabon,"21,566",,132 ,,"18,219",,"3,215",20,"9,514",58,"679,898","299,934","2,266,822 ",2021-04-16
Guinea,"21,392",+93,138 ,+2,"18,856",+41,"2,398",24,"1,595",10,"418,977","31,241","13,411,064 ",2021-04-16
Syria,"20,713",,"1,414 ",,"14,469",,"4,830",,"1,161",79,"103,566","5,807","17,833,162 ",2021-04-16
Cabo Verde,"19,780",,188 ,,"17,802",,"1,790",23,"35,275",335,"139,709","249,153","560,736 ",2021-04-16
Mayotte,"19,757",,168 ,,"2,964",,"16,625",6,"71,078",604,"165,683","596,059","277,964 ",2021-04-16
Mongolia,"19,672","+1,107",37 ,+6,"11,044",+406,"8,591",88,"5,926",11,"2,529,624","761,999","3,319,723 ",2021-04-16
French Polynesia,"18,680",,141 ,,"4,842",,"13,697",1,"66,197",500,"26,355","93,395","282,188 ",2021-04-16
Réunion,"18,425",,135 ,,"16,794",,"1,496",54,"20,464",150,"100,098","111,178","900,344 ",2021-04-16
Eswatini,"18,412",,670 ,,"17,682",,60,3,"15,742",573,"176,320","150,751","1,169,613 ",2021-04-16
Mauritania,"18,072",,452 ,,"17,453",,167,14,"3,809",95,"218,177","45,979","4,745,164 ",2021-04-16
French Guiana,"17,965",,95 ,,"9,995",,"7,875",12,"58,953",312,"173,132","568,143","304,733 ",2021-04-16
Tajikistan,"13,308",,90 ,,"13,218",,0,,"1,371",9,,,"9,705,323 ",2021-04-16
Burkina Faso,"13,064",,154 ,,"12,730",,180,,612,7,"175,621","8,225","21,350,969 ",2021-04-16
Haiti,"12,876",,251 ,,"11,723",,902,,"1,119",22,"60,085","5,219","11,511,792 ",2021-04-16
Somalia,"12,837",,656 ,,"5,346",,"6,835",,790,40,"102,486","6,311","16,239,481 ",2021-04-16
Guadeloupe,"12,717",,176 ,,"2,242",,"10,299",13,"31,778",440,"164,128","410,137","400,178 ",2021-04-16
Andorra,"12,712",+71,123 ,+2,"12,105",+116,484,29,"164,316","1,590","193,595","2,502,424","77,363 ",2021-04-16
Mali,"12,706",,421 ,,"7,261",,"5,024",,614,20,"243,860","11,777","20,706,145 ",2021-04-16
Belize,"12,529",,318 ,,"12,141",,70,1,"31,067",789,"109,085","270,489","403,288 ",2021-04-16
Togo,"12,214",,117 ,,"9,543",,"2,554",,"1,449",14,"294,824","34,971","8,430,534 ",2021-04-16
Curaçao,"11,674",,80 ,,"7,981",,"3,613",22,"70,914",486,"87,607","532,171","164,622 ",2021-04-16
Hong Kong,"11,636",+17,209 ,,"11,253",+7,174,6,"1,542",28,"11,193,673","1,483,615","7,544,866 ",2021-04-16
Guyana,"11,527",,263 ,,"10,015",,"1,249",10,"14,600",333,"104,531","132,394","789,544 ",2021-04-16
Lesotho,"10,709",,315 ,,"5,028",,"5,366",,"4,968",146,"71,629","33,229","2,155,620 ",2021-04-16
South Sudan,"10,432",+16,114  ,,"10,148",,170,,923,10,"142,254","12,592","11,296,903 ",2021-04-16
Djibouti,"10,275",,110 ,,"8,745",,"1,420",,"10,282",110,"142,717","142,819","999,283 ",2021-04-16
Aruba,"10,219",,92 ,,"9,611",,516,14,"95,395",859,"138,421","1,292,169","107,123 ",2021-04-16
Congo,"10,084",,139 ,,"8,208",,"1,737",,"1,793",25,"92,500","16,446","5,624,301 ",2021-04-16
Martinique,"9,890",,64 ,,98,,"9,728",24,"26,371",171,"140,946","375,821","375,035 ",2021-04-16
Bahamas,"9,593",,193 ,,"8,970",,430,3,"24,212",487,"81,434","205,537","396,201 ",2021-04-16
Suriname,"9,458",,185 ,,"8,751",,522,12,"16,010",313,"46,927","79,434","590,769 ",2021-04-16
Papua New Guinea,"9,188",,82 ,,846,,"8,260",,"1,012",9,"70,260","7,738","9,079,879 ",2021-04-16
Trinidad and Tobago,"8,678",,150 ,,"7,843",,685,14,"6,185",107,"119,034","84,839","1,403,062 ",2021-04-16
Benin,"7,611",,95 ,,"6,728",,788,35,615,8,"575,088","46,485","12,371,351 ",2021-04-16
Equatorial Guinea,"7,259",,106 ,,"6,885",,268,11,"5,045",74,"116,266","80,802","1,438,902 ",2021-04-16
Nicaragua,"6,778",,180 ,,"4,225",,"2,373",,"1,014",27,,,"6,686,515 ",2021-04-16
Iceland,"6,286",+7,29 ,,"6,184",+14,73,3,"18,327",85,"568,908","1,658,682","342,988 ",2021-04-16
Gambia,"5,694",,170 ,,"5,176",,348,3,"2,306",69,"60,533","24,510","2,469,682 ",2021-04-16
CAR,"5,682",,75 ,,"5,112",,495,2,"1,161",15,"40,907","8,356","4,895,636 ",2021-04-16
Yemen,"5,657",,"1,097 ",,"2,178",,"2,382",23,186,36,"22,934",756,"30,340,231 ",2021-04-16
Cambodia,"5,480",+262,38 ,+2,"2,393",+74,"3,049",,324,2,"788,973","46,683","16,900,725 ",2021-04-16
Niger,"5,113",,190 ,,"4,767",,156,1,205,8,"94,368","3,792","24,888,432 ",2021-04-16
San Marino,"5,016",+4,87 ,+1,"4,682",+10,247,7,"147,586","2,560","58,004","1,706,653","33,987 ",2021-04-16
Seychelles,"4,765",,25 ,,"4,351",,389,,"48,216",253,"21,504","217,592","98,827 ",2021-04-16
Chad,"4,673",,168 ,,"4,320",,185,,278,10,"110,863","6,601","16,793,808 ",2021-04-16
Saint Lucia,"4,355",,64 ,,"4,225",,66,1,"23,631",347,"38,319","207,929","184,289 ",2021-04-16
Gibraltar,"4,291",+1,94 ,,"4,181",,16,1,"127,394","2,791","223,889","6,646,944","33,683 ",2021-04-16
Channel Islands,"4,053",,86 ,,"3,956",,11,1,"23,144",491,"399,901","2,283,531","175,124 ",2021-04-16
Sierra Leone,"4,016",,79 ,,"2,833",,"1,104",,496,10,"118,332","14,602","8,104,071 ",2021-04-16
Comoros,"3,809",,146 ,,"3,589",,74,,"4,308",165,,,"884,107 ",2021-04-16
Barbados,"3,753",,44 ,,"3,638",,71,,"13,047",153,"147,290","512,041","287,653 ",2021-04-16
Guinea-Bissau,"3,706",,66 ,,"3,106",,534,11,"1,849",33,"61,184","30,525","2,004,390 ",2021-04-16
Eritrea,"3,486",,10 ,,"3,280",,196,,972,3,"23,693","6,609","3,584,978 ",2021-04-16
Burundi,"3,424",,6 ,,773,,"2,645",,281,0.5,"90,019","7,399","12,167,109 ",2021-04-16
Liechtenstein,"2,790",+10,56 ,,"2,665",+8,69,3,"73,010","1,465","32,252","843,984","38,214 ",2021-04-16
Vietnam,"2,772",+14,35 ,,"2,445",,292,,28,0.4,"2,598,753","26,510","98,027,872 ",2021-04-16
New Zealand,"2,591",,26 ,,"2,464",,101,,518,5,"1,959,282","391,692","5,002,100 ",2021-04-16
Monaco,"2,387",,31 ,,"2,268",,88,5,"60,490",786,"51,953","1,316,566","39,461 ",2021-04-16
Turks and Caicos,"2,367",,17 ,,"2,285",,65,2,"60,494",434,"42,008","1,073,605","39,128 ",2021-04-16
Sao Tome and Principe,"2,271",,35 ,,"2,201",,35,,"10,214",157,"12,597","56,654","222,350 ",2021-04-16
Sint Maarten,"2,199",,27 ,,"2,136",,36,1,"50,833",624,"25,304","584,942","43,259 ",2021-04-16
Liberia,"2,042",,85 ,,"1,899",,58,2,396,17,"79,684","15,471","5,150,686 ",2021-04-16
Bermuda,"2,023",,17 ,,"1,140",,866,41,"32,579",274,"222,886","3,589,378","62,096 ",2021-04-16
St. Vincent Grenadines,"1,818",,10 ,,"1,677",,131,2,"16,346",90,"44,072","396,267","111,218 ",2021-04-16
Saint Martin,"1,702",,12 ,,"1,399",,291,7,"43,437",306,"27,588","704,081","39,183 ",2021-04-16
Isle of Man,"1,575",,29 ,,"1,534",,12,,"18,445",340,"44,761","524,207","85,388 ",2021-04-16
Caribbean Netherlands,"1,529",,14 ,,"1,430",,85,,"57,884",530,"10,025","379,519","26,415 ",2021-04-16
Antigua and Barbuda,"1,209",,31 ,,947,,231,4,"12,266",315,"16,493","167,328","98,567 ",2021-04-16
Mauritius,"1,202",,15 ,,865,,322,,944,12,"358,675","281,660","1,273,433 ",2021-04-16
Timor-Leste,"1,193",+55,2 ,,624,+60,567,,892,1,"54,468","40,705","1,338,129 ",2021-04-16
Taiwan,"1,070",+2,11 ,,"1,032",+1,27,,45,0.5,"513,203","21,517","23,850,790 ",2021-04-16
Bhutan,941,+7,1 ,,876,,64,,"1,209",1,"658,583","846,192","778,290 ",2021-04-16
St. Barth,934,,1 ,,462,,471,,"94,334",101,"26,385","2,664,882","9,901 ",2021-04-16
Diamond Princess,712,,13 ,,699,,0,,,,,, ,2021-04-16
Faeroe Islands,662,,1 ,,660,,1,,"13,508",20,"248,281","5,066,029","49,009 ",2021-04-16
Cayman Islands,523,,2 ,,499,,22,,"7,885",30,"85,976","1,296,205","66,329 ",2021-04-16
Tanzania,509,,21 ,,183,,305,7,8,0.3,,,"61,062,542 ",2021-04-16
Wallis and Futuna,438,+1,5 ,,44,,389,3,"39,520",451,"10,663","962,104","11,083 ",2021-04-16
Brunei ,221,,3 ,,206,,12,,501,7,"116,596","264,525","440,775 ",2021-04-16
British Virgin Islands,187,,1 ,,182,,4,,"6,153",33,"35,791","1,177,723","30,390 ",2021-04-16
Dominica,165,, ,,159,,6,,"2,288",,"13,500","187,170","72,127 ",2021-04-16
Grenada,155,,1 ,,152,,2,,"1,372",9,"23,989","212,416","112,934 ",2021-04-16
New Caledonia,121,, ,,58,,63,,421,,"29,182","101,447","287,658 ",2021-04-16
Fiji,68,,2 ,,64,,2,,75,2,"40,300","44,700","901,561 ",2021-04-16
Falkland Islands,62,, ,,55,,7,,"17,421",,"7,191","2,020,511","3,559 ",2021-04-16
Laos,54,+1, ,,49,,5,,7,,"146,500","19,909","7,358,471 ",2021-04-16
Macao,49,, ,,48,,1,,75,,"4,418","6,732","656,289 ",2021-04-16
Saint Kitts and Nevis,44,, ,,44,,0,,823,,"12,381","231,442","53,495 ",2021-04-16
Greenland,31,, ,,31,,0,,545,,"20,669","363,584","56,848 ",2021-04-16
Vatican City,27,, ,,15,,12,,"33,624",,,,803 ,2021-04-16
Anguilla,25,, ,,22,,3,,"1,655",,"14,579","964,985","15,108 ",2021-04-16
Saint Pierre Miquelon,24,, ,,24,,0,,"4,158",,"5,126","888,080","5,772 ",2021-04-16
Montserrat,20,,1 ,,19,,0,,"4,005",200,"1,313","262,915","4,994 ",2021-04-16
Solomon Islands,20,, ,,18,,2,,29,,"4,500","6,428","700,057 ",2021-04-16
Western Sahara,10,,1 ,,8,,1,,16,2,,,"608,824 ",2021-04-16
MS Zaandam,9,,2 ,,7,,0,,,,,, ,2021-04-16
Marshall Islands,4,, ,,4,,0,,67,,,,"59,505 ",2021-04-16
Samoa,3,, ,,2,,1,,15,,,,"199,453 ",2021-04-16
Vanuatu,3,, ,,1,,2,,10,,470,"1,503","312,761 ",2021-04-16
Micronesia,1,, ,,1,,0,,9,,,,"115,971 ",2021-04-16
China,"90,468",+11,"4,636 ",,"85,533",+9,299,5,63,3,"160,000,000","111,163","1,439,323,776 ",2021-04-16
